wo,umi_count,library_id,condition,replicate,sample
WOOWOOWW,5318,1,Pre,1,Library-1-Pre-1
WOOWOWOO,15977,1,Pre,1,Library-1-Pre-1
WOOWOWOW,20683,1,Pre,1,Library-1-Pre-1
WOOWOWWO,3335,1,Pre,1,Library-1-Pre-1
WOOWOWWW,5348,1,Pre,1,Library-1-Pre-1
WOOWWOOO,15316,1,Pre,1,Library-1-Pre-1
WOOWWOOW,8507,1,Pre,1,Library-1-Pre-1
WOOWWOWO,3089,1,Pre,1,Library-1-Pre-1
WOOWWOWW,2120,1,Pre,1,Library-1-Pre-1
WOOWWWOO,13136,1,Pre,1,Library-1-Pre-1
WOOWWWOW,10310,1,Pre,1,Library-1-Pre-1
WOOWWWWO,3030,1,Pre,1,Library-1-Pre-1
WOOWWWWW,9322,1,Pre,1,Library-1-Pre-1
WOWOOOOO,36888,1,Pre,1,Library-1-Pre-1
WOWOOOOW,4017,1,Pre,1,Library-1-Pre-1
WOWOOOWO,8473,1,Pre,1,Library-1-Pre-1
WOWOOOWW,4679,1,Pre,1,Library-1-Pre-1
WOWOOWOO,1283,1,Pre,1,Library-1-Pre-1
WOWOOWOW,5565,1,Pre,1,Library-1-Pre-1
WOWOOWWO,1129,1,Pre,1,Library-1-Pre-1
WOWOOWWW,3122,1,Pre,1,Library-1-Pre-1
WOWOWOOO,6722,1,Pre,1,Library-1-Pre-1
WOWOWOOW,14245,1,Pre,1,Library-1-Pre-1
WOWOWOWO,11539,1,Pre,1,Library-1-Pre-1
WOWOWOWW,6373,1,Pre,1,Library-1-Pre-1
WOWOWWOO,26766,1,Pre,1,Library-1-Pre-1
WOWOWWOW,16803,1,Pre,1,Library-1-Pre-1
WOWOWWWO,8065,1,Pre,1,Library-1-Pre-1
WOWOWWWW,14369,1,Pre,1,Library-1-Pre-1
WOWWOOOO,10931,1,Pre,1,Library-1-Pre-1
WOWWOOOW,40220,1,Pre,1,Library-1-Pre-1
WOWWOOWO,12811,1,Pre,1,Library-1-Pre-1
WOWWOOWW,3006,1,Pre,1,Library-1-Pre-1
WOWWOWOO,21268,1,Pre,1,Library-1-Pre-1
WOWWOWOW,24135,1,Pre,1,Library-1-Pre-1
WOWWOWWO,5056,1,Pre,1,Library-1-Pre-1
WOWWOWWW,10762,1,Pre,1,Library-1-Pre-1
WOWWWOOO,13761,1,Pre,1,Library-1-Pre-1
WOWWWOOW,14583,1,Pre,1,Library-1-Pre-1
WOWWWOWO,6772,1,Pre,1,Library-1-Pre-1
WOWWWOWW,6832,1,Pre,1,Library-1-Pre-1
WOWWWWOO,37341,1,Pre,1,Library-1-Pre-1
WOWWWWOW,32749,1,Pre,1,Library-1-Pre-1
WOWWWWWO,6420,1,Pre,1,Library-1-Pre-1
WOWWWWWW,12584,1,Pre,1,Library-1-Pre-1
WWOOOOOO,15629,1,Pre,1,Library-1-Pre-1
WWOOOOOW,2059,1,Pre,1,Library-1-Pre-1
WWOOOOWO,3471,1,Pre,1,Library-1-Pre-1
WWOOOOWW,5354,1,Pre,1,Library-1-Pre-1
WWOOOWOO,1501,1,Pre,1,Library-1-Pre-1
WWOOOWOW,9263,1,Pre,1,Library-1-Pre-1
WWOOOWWO,2387,1,Pre,1,Library-1-Pre-1
WWOOOWWW,2962,1,Pre,1,Library-1-Pre-1
WWOOWOOO,458,1,Pre,1,Library-1-Pre-1
WWOOWOOW,7163,1,Pre,1,Library-1-Pre-1
WWOOWOWO,4225,1,Pre,1,Library-1-Pre-1
WWOOWOWW,4285,1,Pre,1,Library-1-Pre-1
WWOOWWOO,7124,1,Pre,1,Library-1-Pre-1
WWOOWWOW,15311,1,Pre,1,Library-1-Pre-1
WWOOWWWO,3628,1,Pre,1,Library-1-Pre-1
WWOOWWWW,4321,1,Pre,1,Library-1-Pre-1
WWOWOOOO,3286,1,Pre,1,Library-1-Pre-1
WWOWOOOW,11173,1,Pre,1,Library-1-Pre-1
WWOWOOWO,5889,1,Pre,1,Library-1-Pre-1
WWOWOOWW,3064,1,Pre,1,Library-1-Pre-1
WWOWOWOO,6900,1,Pre,1,Library-1-Pre-1
WWOWOWOW,12509,1,Pre,1,Library-1-Pre-1
WWOWOWWO,3238,1,Pre,1,Library-1-Pre-1
WWOWOWWW,3442,1,Pre,1,Library-1-Pre-1
WWOWWOOO,7967,1,Pre,1,Library-1-Pre-1
WWOWWOOW,8060,1,Pre,1,Library-1-Pre-1
WWOWWOWO,5466,1,Pre,1,Library-1-Pre-1
WWOWWOWW,5755,1,Pre,1,Library-1-Pre-1
WWOWWWOO,5898,1,Pre,1,Library-1-Pre-1
WWOWWWOW,11047,1,Pre,1,Library-1-Pre-1
WWOWWWWO,5620,1,Pre,1,Library-1-Pre-1
WWOWWWWW,7941,1,Pre,1,Library-1-Pre-1
WWWOOOOO,65164,1,Pre,1,Library-1-Pre-1
WWWOOOOW,3884,1,Pre,1,Library-1-Pre-1
WWWOOOWO,2833,1,Pre,1,Library-1-Pre-1
WWWOOOWW,3860,1,Pre,1,Library-1-Pre-1
WWWOOWOO,2885,1,Pre,1,Library-1-Pre-1
WWWOOWOW,8500,1,Pre,1,Library-1-Pre-1
WWWOOWWO,1153,1,Pre,1,Library-1-Pre-1
WWWOOWWW,4074,1,Pre,1,Library-1-Pre-1
WWWOWOOO,4634,1,Pre,1,Library-1-Pre-1
WWWOWOOW,16985,1,Pre,1,Library-1-Pre-1
WWWOWOWO,4812,1,Pre,1,Library-1-Pre-1
WWWOWOWW,4542,1,Pre,1,Library-1-Pre-1
WWWOWWOO,17126,1,Pre,1,Library-1-Pre-1
WWWOWWOW,18567,1,Pre,1,Library-1-Pre-1
WWWOWWWO,4164,1,Pre,1,Library-1-Pre-1
WWWOWWWW,13107,1,Pre,1,Library-1-Pre-1
WWWWOOOO,5225,1,Pre,1,Library-1-Pre-1
WWWWOOOW,15964,1,Pre,1,Library-1-Pre-1
WWWWOOWO,5324,1,Pre,1,Library-1-Pre-1
WWWWOOWW,6548,1,Pre,1,Library-1-Pre-1
WWWWOWOO,32366,1,Pre,1,Library-1-Pre-1
WWWWOWOW,18684,1,Pre,1,Library-1-Pre-1
WWWWOWWO,2406,1,Pre,1,Library-1-Pre-1
WWWWOWWW,4815,1,Pre,1,Library-1-Pre-1
WWWWWOOO,14646,1,Pre,1,Library-1-Pre-1
WWWWWOOW,26572,1,Pre,1,Library-1-Pre-1
WWWWWOWO,7336,1,Pre,1,Library-1-Pre-1
WWWWWOWW,8522,1,Pre,1,Library-1-Pre-1
WWWWWWOO,17066,1,Pre,1,Library-1-Pre-1
WWWWWWOW,25513,1,Pre,1,Library-1-Pre-1
WWWWWWWO,9150,1,Pre,1,Library-1-Pre-1
WWWWWWWW,141468,1,Pre,1,Library-1-Pre-1
OOOOOOOO,229,1,Pre,2,Library-1-Pre-2
OOOOOOOW,170,1,Pre,2,Library-1-Pre-2
OOOOOOWO,271,1,Pre,2,Library-1-Pre-2
OOOOOOWW,433,1,Pre,2,Library-1-Pre-2
OOOOOWOO,33,1,Pre,2,Library-1-Pre-2
OOOOOWOW,262,1,Pre,2,Library-1-Pre-2
OOOOOWWO,372,1,Pre,2,Library-1-Pre-2
OOOOOWWW,554,1,Pre,2,Library-1-Pre-2
OOOOWOOO,98,1,Pre,2,Library-1-Pre-2
OOOOWOOW,392,1,Pre,2,Library-1-Pre-2
OOOOWOWO,539,1,Pre,2,Library-1-Pre-2
OOOOWOWW,662,1,Pre,2,Library-1-Pre-2
OOOOWWOO,583,1,Pre,2,Library-1-Pre-2
OOOOWWOW,397,1,Pre,2,Library-1-Pre-2
OOOOWWWO,446,1,Pre,2,Library-1-Pre-2
OOOOWWWW,349,1,Pre,2,Library-1-Pre-2
OOOWOOOO,33,1,Pre,2,Library-1-Pre-2
OOOWOOOW,215,1,Pre,2,Library-1-Pre-2
OOOWOOWO,560,1,Pre,2,Library-1-Pre-2
OOOWOOWW,539,1,Pre,2,Library-1-Pre-2
OOOWOWOO,568,1,Pre,2,Library-1-Pre-2
OOOWOWOW,813,1,Pre,2,Library-1-Pre-2
OOOWOWWO,589,1,Pre,2,Library-1-Pre-2
OOOWOWWW,214,1,Pre,2,Library-1-Pre-2
OOOWWOOO,334,1,Pre,2,Library-1-Pre-2
OOOWWOOW,407,1,Pre,2,Library-1-Pre-2
OOOWWOWO,349,1,Pre,2,Library-1-Pre-2
OOOWWOWW,447,1,Pre,2,Library-1-Pre-2
OOOWWWOO,579,1,Pre,2,Library-1-Pre-2
OOOWWWOW,451,1,Pre,2,Library-1-Pre-2
OOOWWWWO,294,1,Pre,2,Library-1-Pre-2
OOOWWWWW,288,1,Pre,2,Library-1-Pre-2
OOWOOOOO,378,1,Pre,2,Library-1-Pre-2
OOWOOOOW,140,1,Pre,2,Library-1-Pre-2
OOWOOOWO,519,1,Pre,2,Library-1-Pre-2
OOWOOOWW,565,1,Pre,2,Library-1-Pre-2
OOWOOWOO,36,1,Pre,2,Library-1-Pre-2
OOWOOWOW,394,1,Pre,2,Library-1-Pre-2
OOWOOWWO,410,1,Pre,2,Library-1-Pre-2
OOWOOWWW,197,1,Pre,2,Library-1-Pre-2
OOWOWOOO,170,1,Pre,2,Library-1-Pre-2
OOWOWOOW,431,1,Pre,2,Library-1-Pre-2
OOWOWOWO,509,1,Pre,2,Library-1-Pre-2
OOWOWOWW,542,1,Pre,2,Library-1-Pre-2
OOWOWWOO,513,1,Pre,2,Library-1-Pre-2
OOWOWWOW,432,1,Pre,2,Library-1-Pre-2
OOWOWWWO,437,1,Pre,2,Library-1-Pre-2
OOWOWWWW,485,1,Pre,2,Library-1-Pre-2
OOWWOOOO,199,1,Pre,2,Library-1-Pre-2
OOWWOOOW,105,1,Pre,2,Library-1-Pre-2
OOWWOOWO,541,1,Pre,2,Library-1-Pre-2
OOWWOOWW,557,1,Pre,2,Library-1-Pre-2
OOWWOWOO,356,1,Pre,2,Library-1-Pre-2
OOWWOWOW,375,1,Pre,2,Library-1-Pre-2
OOWWOWWO,429,1,Pre,2,Library-1-Pre-2
OOWWOWWW,634,1,Pre,2,Library-1-Pre-2
OOWWWOOO,362,1,Pre,2,Library-1-Pre-2
OOWWWOOW,374,1,Pre,2,Library-1-Pre-2
OOWWWOWO,468,1,Pre,2,Library-1-Pre-2
OOWWWOWW,468,1,Pre,2,Library-1-Pre-2
OOWWWWOO,425,1,Pre,2,Library-1-Pre-2
OOWWWWOW,536,1,Pre,2,Library-1-Pre-2
OOWWWWWO,252,1,Pre,2,Library-1-Pre-2
OOWWWWWW,495,1,Pre,2,Library-1-Pre-2
OWOOOOOO,157,1,Pre,2,Library-1-Pre-2
OWOOOOOW,104,1,Pre,2,Library-1-Pre-2
OWOOOOWO,616,1,Pre,2,Library-1-Pre-2
OWOOOOWW,394,1,Pre,2,Library-1-Pre-2
OWOOOWOO,163,1,Pre,2,Library-1-Pre-2
OWOOOWOW,314,1,Pre,2,Library-1-Pre-2
OWOOOWWO,481,1,Pre,2,Library-1-Pre-2
OWOOOWWW,263,1,Pre,2,Library-1-Pre-2
OWOOWOOO,134,1,Pre,2,Library-1-Pre-2
OWOOWOOW,173,1,Pre,2,Library-1-Pre-2
OWOOWOWO,303,1,Pre,2,Library-1-Pre-2
OWOOWOWW,607,1,Pre,2,Library-1-Pre-2
OWOOWWOO,409,1,Pre,2,Library-1-Pre-2
OWOOWWOW,101,1,Pre,2,Library-1-Pre-2
OWOOWWWO,491,1,Pre,2,Library-1-Pre-2
OWOOWWWW,207,1,Pre,2,Library-1-Pre-2
OWOWOOOO,259,1,Pre,2,Library-1-Pre-2
OWOWOOOW,287,1,Pre,2,Library-1-Pre-2
OWOWOOWO,580,1,Pre,2,Library-1-Pre-2
OWOWOOWW,445,1,Pre,2,Library-1-Pre-2
OWOWOWOO,205,1,Pre,2,Library-1-Pre-2
OWOWOWOW,280,1,Pre,2,Library-1-Pre-2
OWOWOWWO,248,1,Pre,2,Library-1-Pre-2
OWOWOWWW,232,1,Pre,2,Library-1-Pre-2
OWOWWOOO,539,1,Pre,2,Library-1-Pre-2
OWOWWOOW,164,1,Pre,2,Library-1-Pre-2
OWOWWOWO,226,1,Pre,2,Library-1-Pre-2
OWOWWOWW,178,1,Pre,2,Library-1-Pre-2
OWOWWWOO,411,1,Pre,2,Library-1-Pre-2
OWOWWWOW,443,1,Pre,2,Library-1-Pre-2
OWOWWWWO,385,1,Pre,2,Library-1-Pre-2
OWOWWWWW,313,1,Pre,2,Library-1-Pre-2
OWWOOOOO,331,1,Pre,2,Library-1-Pre-2
OWWOOOOW,93,1,Pre,2,Library-1-Pre-2
OWWOOOWO,379,1,Pre,2,Library-1-Pre-2
OWWOOOWW,260,1,Pre,2,Library-1-Pre-2
OWWOOWOO,26,1,Pre,2,Library-1-Pre-2
OWWOOWOW,195,1,Pre,2,Library-1-Pre-2
OWWOOWWO,276,1,Pre,2,Library-1-Pre-2
OWWOOWWW,324,1,Pre,2,Library-1-Pre-2
OWWOWOOO,82,1,Pre,2,Library-1-Pre-2
OWWOWOOW,277,1,Pre,2,Library-1-Pre-2
OWWOWOWO,264,1,Pre,2,Library-1-Pre-2
OWWOWOWW,391,1,Pre,2,Library-1-Pre-2
OWWOWWOO,530,1,Pre,2,Library-1-Pre-2
OWWOWWOW,217,1,Pre,2,Library-1-Pre-2
OWWOWWWO,423,1,Pre,2,Library-1-Pre-2
OWWOWWWW,614,1,Pre,2,Library-1-Pre-2
OWWWOOOO,64,1,Pre,2,Library-1-Pre-2
OWWWOOOW,264,1,Pre,2,Library-1-Pre-2
OWWWOOWO,491,1,Pre,2,Library-1-Pre-2
OWWWOOWW,231,1,Pre,2,Library-1-Pre-2
OWWWOWOO,472,1,Pre,2,Library-1-Pre-2
OWWWOWOW,369,1,Pre,2,Library-1-Pre-2
OWWWOWWO,273,1,Pre,2,Library-1-Pre-2
OWWWOWWW,125,1,Pre,2,Library-1-Pre-2
OWWWWOOO,230,1,Pre,2,Library-1-Pre-2
OWWWWOOW,457,1,Pre,2,Library-1-Pre-2
OWWWWOWO,432,1,Pre,2,Library-1-Pre-2
OWWWWOWW,455,1,Pre,2,Library-1-Pre-2
OWWWWWOO,312,1,Pre,2,Library-1-Pre-2
OWWWWWOW,413,1,Pre,2,Library-1-Pre-2
OWWWWWWO,594,1,Pre,2,Library-1-Pre-2
OWWWWWWW,141,1,Pre,2,Library-1-Pre-2
WOOOOOOO,200,1,Pre,2,Library-1-Pre-2
WOOOOOOW,187,1,Pre,2,Library-1-Pre-2
WOOOOOWO,344,1,Pre,2,Library-1-Pre-2
WOOOOOWW,431,1,Pre,2,Library-1-Pre-2
WOOOOWOO,204,1,Pre,2,Library-1-Pre-2
WOOOOWOW,376,1,Pre,2,Library-1-Pre-2
WOOOOWWO,364,1,Pre,2,Library-1-Pre-2
WOOOOWWW,740,1,Pre,2,Library-1-Pre-2
WOOOWOOO,109,1,Pre,2,Library-1-Pre-2
WOOOWOOW,371,1,Pre,2,Library-1-Pre-2
WOOOWOWO,341,1,Pre,2,Library-1-Pre-2
WOOOWOWW,550,1,Pre,2,Library-1-Pre-2
WOOOWWOO,576,1,Pre,2,Library-1-Pre-2
WOOOWWOW,463,1,Pre,2,Library-1-Pre-2
WOOOWWWO,517,1,Pre,2,Library-1-Pre-2
WOOOWWWW,312,1,Pre,2,Library-1-Pre-2
WOOWOOOO,189,1,Pre,2,Library-1-Pre-2
WOOWOOOW,242,1,Pre,2,Library-1-Pre-2
WOOWOOWO,660,1,Pre,2,Library-1-Pre-2
WOOWOOWW,282,1,Pre,2,Library-1-Pre-2
WOOWOWOO,314,1,Pre,2,Library-1-Pre-2
WOOWOWOW,545,1,Pre,2,Library-1-Pre-2
WOOWOWWO,341,1,Pre,2,Library-1-Pre-2
WOOWOWWW,451,1,Pre,2,Library-1-Pre-2
WOOWWOOO,560,1,Pre,2,Library-1-Pre-2
WOOWWOOW,330,1,Pre,2,Library-1-Pre-2
WOOWWOWO,275,1,Pre,2,Library-1-Pre-2
WOOWWOWW,288,1,Pre,2,Library-1-Pre-2
WOOWWWOO,571,1,Pre,2,Library-1-Pre-2
WOOWWWOW,248,1,Pre,2,Library-1-Pre-2
WOOWWWWO,321,1,Pre,2,Library-1-Pre-2
WOOWWWWW,277,1,Pre,2,Library-1-Pre-2
WOWOOOOO,172,1,Pre,2,Library-1-Pre-2
WOWOOOOW,56,1,Pre,2,Library-1-Pre-2
WOWOOOWO,346,1,Pre,2,Library-1-Pre-2
WOWOOOWW,417,1,Pre,2,Library-1-Pre-2
WOWOOWOO,3,1,Pre,2,Library-1-Pre-2
WOWOOWOW,139,1,Pre,2,Library-1-Pre-2
WOWOOWWO,242,1,Pre,2,Library-1-Pre-2
WOWOOWWW,477,1,Pre,2,Library-1-Pre-2
WOWOWOOO,113,1,Pre,2,Library-1-Pre-2
WOWOWOOW,429,1,Pre,2,Library-1-Pre-2
WOWOWOWO,359,1,Pre,2,Library-1-Pre-2
WOWOWOWW,341,1,Pre,2,Library-1-Pre-2
WOWOWWOO,345,1,Pre,2,Library-1-Pre-2
WOWOWWOW,276,1,Pre,2,Library-1-Pre-2
WOWOWWWO,451,1,Pre,2,Library-1-Pre-2
WOWOWWWW,395,1,Pre,2,Library-1-Pre-2
WOWWOOOO,180,1,Pre,2,Library-1-Pre-2
WOWWOOOW,370,1,Pre,2,Library-1-Pre-2
WOWWOOWO,312,1,Pre,2,Library-1-Pre-2
WOWWOOWW,248,1,Pre,2,Library-1-Pre-2
WOWWOWOO,475,1,Pre,2,Library-1-Pre-2
WOWWOWOW,309,1,Pre,2,Library-1-Pre-2
WOWWOWWO,332,1,Pre,2,Library-1-Pre-2
WOWWOWWW,339,1,Pre,2,Library-1-Pre-2
WOWWWOOO,343,1,Pre,2,Library-1-Pre-2
WOWWWOOW,161,1,Pre,2,Library-1-Pre-2
WOWWWOWO,367,1,Pre,2,Library-1-Pre-2
WOWWWOWW,483,1,Pre,2,Library-1-Pre-2
WOWWWWOO,537,1,Pre,2,Library-1-Pre-2
WOWWWWOW,474,1,Pre,2,Library-1-Pre-2
WOWWWWWO,172,1,Pre,2,Library-1-Pre-2
WOWWWWWW,253,1,Pre,2,Library-1-Pre-2
WWOOOOOO,172,1,Pre,2,Library-1-Pre-2
WWOOOOOW,34,1,Pre,2,Library-1-Pre-2
WWOOOOWO,483,1,Pre,2,Library-1-Pre-2
WWOOOOWW,450,1,Pre,2,Library-1-Pre-2
WWOOOWOO,111,1,Pre,2,Library-1-Pre-2
WWOOOWOW,364,1,Pre,2,Library-1-Pre-2
WWOOOWWO,257,1,Pre,2,Library-1-Pre-2
WWOOOWWW,187,1,Pre,2,Library-1-Pre-2
WWOOWOOO,77,1,Pre,2,Library-1-Pre-2
WWOOWOOW,223,1,Pre,2,Library-1-Pre-2
WWOOWOWO,309,1,Pre,2,Library-1-Pre-2
WWOOWOWW,364,1,Pre,2,Library-1-Pre-2
WWOOWWOO,273,1,Pre,2,Library-1-Pre-2
WWOOWWOW,416,1,Pre,2,Library-1-Pre-2
WWOOWWWO,430,1,Pre,2,Library-1-Pre-2
WWOOWWWW,266,1,Pre,2,Library-1-Pre-2
WWOWOOOO,52,1,Pre,2,Library-1-Pre-2
WWOWOOOW,306,1,Pre,2,Library-1-Pre-2
WWOWOOWO,282,1,Pre,2,Library-1-Pre-2
WWOWOOWW,396,1,Pre,2,Library-1-Pre-2
WWOWOWOO,192,1,Pre,2,Library-1-Pre-2
WWOWOWOW,396,1,Pre,2,Library-1-Pre-2
WWOWOWWO,193,1,Pre,2,Library-1-Pre-2
WWOWOWWW,152,1,Pre,2,Library-1-Pre-2
WWOWWOOO,729,1,Pre,2,Library-1-Pre-2
WWOWWOOW,306,1,Pre,2,Library-1-Pre-2
WWOWWOWO,412,1,Pre,2,Library-1-Pre-2
WWOWWOWW,201,1,Pre,2,Library-1-Pre-2
WWOWWWOO,309,1,Pre,2,Library-1-Pre-2
WWOWWWOW,484,1,Pre,2,Library-1-Pre-2
WWOWWWWO,468,1,Pre,2,Library-1-Pre-2
WWOWWWWW,256,1,Pre,2,Library-1-Pre-2
WWWOOOOO,599,1,Pre,2,Library-1-Pre-2
WWWOOOOW,105,1,Pre,2,Library-1-Pre-2
WWWOOOWO,190,1,Pre,2,Library-1-Pre-2
WWWOOOWW,310,1,Pre,2,Library-1-Pre-2
WWWOOWOO,61,1,Pre,2,Library-1-Pre-2
WWWOOWOW,415,1,Pre,2,Library-1-Pre-2
WWWOOWWO,146,1,Pre,2,Library-1-Pre-2
WWWOOWWW,488,1,Pre,2,Library-1-Pre-2
WWWOWOOO,96,1,Pre,2,Library-1-Pre-2
WWWOWOOW,498,1,Pre,2,Library-1-Pre-2
WWWOWOWO,386,1,Pre,2,Library-1-Pre-2
WWWOWOWW,541,1,Pre,2,Library-1-Pre-2
WWWOWWOO,409,1,Pre,2,Library-1-Pre-2
WWWOWWOW,243,1,Pre,2,Library-1-Pre-2
WWWOWWWO,520,1,Pre,2,Library-1-Pre-2
WWWOWWWW,346,1,Pre,2,Library-1-Pre-2
WWWWOOOO,28,1,Pre,2,Library-1-Pre-2
WWWWOOOW,230,1,Pre,2,Library-1-Pre-2
WWWWOOWO,322,1,Pre,2,Library-1-Pre-2
WWWWOOWW,573,1,Pre,2,Library-1-Pre-2
WWWWOWOO,270,1,Pre,2,Library-1-Pre-2
WWWWOWOW,394,1,Pre,2,Library-1-Pre-2
WWWWOWWO,168,1,Pre,2,Library-1-Pre-2
WWWWOWWW,285,1,Pre,2,Library-1-Pre-2
WWWWWOOO,222,1,Pre,2,Library-1-Pre-2
WWWWWOOW,361,1,Pre,2,Library-1-Pre-2
WWWWWOWO,294,1,Pre,2,Library-1-Pre-2
WWWWWOWW,333,1,Pre,2,Library-1-Pre-2
WWWWWWOO,401,1,Pre,2,Library-1-Pre-2
WWWWWWOW,325,1,Pre,2,Library-1-Pre-2
WWWWWWWO,411,1,Pre,2,Library-1-Pre-2
WWWWWWWW,2837,1,Pre,2,Library-1-Pre-2
OOOOOOOO,75436,1,Pre,3,Library-1-Pre-3
OOOOOOOW,49206,1,Pre,3,Library-1-Pre-3
OOOOOOWO,81021,1,Pre,3,Library-1-Pre-3
OOOOOOWW,141952,1,Pre,3,Library-1-Pre-3
OOOOOWOO,11601,1,Pre,3,Library-1-Pre-3
OOOOOWOW,81375,1,Pre,3,Library-1-Pre-3
OOOOOWWO,105518,1,Pre,3,Library-1-Pre-3
OOOOOWWW,157596,1,Pre,3,Library-1-Pre-3
OOOOWOOO,28965,1,Pre,3,Library-1-Pre-3
OOOOWOOW,113328,1,Pre,3,Library-1-Pre-3
OOOOWOWO,171880,1,Pre,3,Library-1-Pre-3
OOOOWOWW,198389,1,Pre,3,Library-1-Pre-3
OOOOWWOO,171846,1,Pre,3,Library-1-Pre-3
OOOOWWOW,118025,1,Pre,3,Library-1-Pre-3
OOOOWWWO,134061,1,Pre,3,Library-1-Pre-3
OOOOWWWW,101413,1,Pre,3,Library-1-Pre-3
OOOWOOOO,7454,1,Pre,3,Library-1-Pre-3
OOOWOOOW,63603,1,Pre,3,Library-1-Pre-3
OOOWOOWO,158630,1,Pre,3,Library-1-Pre-3
OOOWOOWW,150724,1,Pre,3,Library-1-Pre-3
OOOWOWOO,165801,1,Pre,3,Library-1-Pre-3
OOOWOWOW,248591,1,Pre,3,Library-1-Pre-3
OOOWOWWO,169848,1,Pre,3,Library-1-Pre-3
OOOWOWWW,68330,1,Pre,3,Library-1-Pre-3
OOOWWOOO,103836,1,Pre,3,Library-1-Pre-3
OOOWWOOW,124323,1,Pre,3,Library-1-Pre-3
OOOWWOWO,105147,1,Pre,3,Library-1-Pre-3
OOOWWOWW,132835,1,Pre,3,Library-1-Pre-3
OOOWWWOO,175469,1,Pre,3,Library-1-Pre-3
OOOWWWOW,136129,1,Pre,3,Library-1-Pre-3
OOOWWWWO,89360,1,Pre,3,Library-1-Pre-3
OOOWWWWW,85117,1,Pre,3,Library-1-Pre-3
OOWOOOOO,108426,1,Pre,3,Library-1-Pre-3
OOWOOOOW,49496,1,Pre,3,Library-1-Pre-3
OOWOOOWO,158909,1,Pre,3,Library-1-Pre-3
OOWOOOWW,168999,1,Pre,3,Library-1-Pre-3
OOWOOWOO,6315,1,Pre,3,Library-1-Pre-3
OOWOOWOW,107405,1,Pre,3,Library-1-Pre-3
OOWOOWWO,120741,1,Pre,3,Library-1-Pre-3
OOWOOWWW,62462,1,Pre,3,Library-1-Pre-3
OOWOWOOO,38083,1,Pre,3,Library-1-Pre-3
OOWOWOOW,133508,1,Pre,3,Library-1-Pre-3
OOWOWOWO,155982,1,Pre,3,Library-1-Pre-3
OOWOWOWW,158370,1,Pre,3,Library-1-Pre-3
OOWOWWOO,153117,1,Pre,3,Library-1-Pre-3
OOWOWWOW,124724,1,Pre,3,Library-1-Pre-3
OOWOWWWO,128539,1,Pre,3,Library-1-Pre-3
OOWOWWWW,142778,1,Pre,3,Library-1-Pre-3
OOWWOOOO,60353,1,Pre,3,Library-1-Pre-3
OOWWOOOW,35051,1,Pre,3,Library-1-Pre-3
OOWWOOWO,175150,1,Pre,3,Library-1-Pre-3
OOWWOOWW,163200,1,Pre,3,Library-1-Pre-3
OOWWOWOO,108449,1,Pre,3,Library-1-Pre-3
OOWWOWOW,105681,1,Pre,3,Library-1-Pre-3
OOWWOWWO,142529,1,Pre,3,Library-1-Pre-3
OOWWOWWW,183496,1,Pre,3,Library-1-Pre-3
OOWWWOOO,98694,1,Pre,3,Library-1-Pre-3
OOWWWOOW,104748,1,Pre,3,Library-1-Pre-3
OOWWWOWO,135850,1,Pre,3,Library-1-Pre-3
OOWWWOWW,143928,1,Pre,3,Library-1-Pre-3
OOWWWWOO,142143,1,Pre,3,Library-1-Pre-3
OOWWWWOW,142357,1,Pre,3,Library-1-Pre-3
OOWWWWWO,84933,1,Pre,3,Library-1-Pre-3
OOWWWWWW,154862,1,Pre,3,Library-1-Pre-3
OWOOOOOO,59281,1,Pre,3,Library-1-Pre-3
OWOOOOOW,28195,1,Pre,3,Library-1-Pre-3
OWOOOOWO,188954,1,Pre,3,Library-1-Pre-3
OWOOOOWW,119037,1,Pre,3,Library-1-Pre-3
OWOOOWOO,47242,1,Pre,3,Library-1-Pre-3
OWOOOWOW,93387,1,Pre,3,Library-1-Pre-3
OWOOOWWO,142937,1,Pre,3,Library-1-Pre-3
OWOOOWWW,77331,1,Pre,3,Library-1-Pre-3
OWOOWOOO,50761,1,Pre,3,Library-1-Pre-3
OWOOWOOW,54356,1,Pre,3,Library-1-Pre-3
OWOOWOWO,92894,1,Pre,3,Library-1-Pre-3
OWOOWOWW,195371,1,Pre,3,Library-1-Pre-3
OWOOWWOO,124346,1,Pre,3,Library-1-Pre-3
OWOOWWOW,34594,1,Pre,3,Library-1-Pre-3
OWOOWWWO,140975,1,Pre,3,Library-1-Pre-3
OWOOWWWW,63064,1,Pre,3,Library-1-Pre-3
OWOWOOOO,85828,1,Pre,3,Library-1-Pre-3
OWOWOOOW,80912,1,Pre,3,Library-1-Pre-3
OWOWOOWO,179193,1,Pre,3,Library-1-Pre-3
OWOWOOWW,128917,1,Pre,3,Library-1-Pre-3
OWOWOWOO,73154,1,Pre,3,Library-1-Pre-3
OWOWOWOW,91378,1,Pre,3,Library-1-Pre-3
OWOWOWWO,71949,1,Pre,3,Library-1-Pre-3
OWOWOWWW,75795,1,Pre,3,Library-1-Pre-3
OWOWWOOO,167734,1,Pre,3,Library-1-Pre-3
OWOWWOOW,45314,1,Pre,3,Library-1-Pre-3
OWOWWOWO,72185,1,Pre,3,Library-1-Pre-3
OWOWWOWW,56090,1,Pre,3,Library-1-Pre-3
OWOWWWOO,132442,1,Pre,3,Library-1-Pre-3
OWOWWWOW,142436,1,Pre,3,Library-1-Pre-3
